Phase,Iteration,Time,Speed,Acceleration,F Motor,F Res,F Total,F Motor/TM,F Res/TM,Torque,RPM
Accelerating,41,20.5,20.5,1.07679,131.415,6.08891,125.326,5.47562,2.19425e-312,748.334,763.606,857.985,893.734,857.985
Accelerating,42,21,21,1.07641,131.415,6.13244,125.282,5.47562,2.19425e-312,766.586,782.231,878.911,915.533,878.911
Accelerating,43,21.5,21.5,1.07603,131.415,6.17639,125.238,5.47562,2.19425e-312,784.838,800.856,899.838,937.331,899.838
Accelerating,44,22,22,1.07565,131.415,6.22073,125.194,5.47562,2.19425e-312,803.09,819.48,920.764,959.129,920.764
Accelerating,45,22.5,22.5,1.07527,131.415,6.26549,125.149,5.47562,2.19425e-312,821.343,838.105,941.691,980.928,941.691
Accelerating,46,23,23,1.07488,131.415,6.31064,125.104,5.47562,2.19425e-312,839.595,856.729,962.617,1002.73,962.617
Accelerating,47,23.5,23.5,1.07449,131.415,6.35621,125.059,5.47562,2.19425e-312,857.847,875.354,983.544,1024.52,983.544
Accelerating,48,24,24,1.07409,131.415,6.40217,125.013,5.47562,2.19425e-312,876.099,893.978,1004.47,1046.32,1004.47
Accelerating,49,24.5,24.5,1.0737,131.415,6.44854,124.966,5.47562,2.19425e-312,894.351,912.603,1025.4,1068.12,1025.4
Accelerating,50,25,25,1.07329,131.415,6.49532,124.919,5.47562,2.19425e-312,912.603,931.227,1046.32,1089.92,1046.32
Accelerating,51,25.5,25.5,1.07289,131.415,6.5425,124.872,5.47562,2.19425e-312,930.855,949.852,1067.25,1111.72,1067.25
Accelerating,52,26,26,1.07248,131.415,6.59008,124.825,5.47562,2.19425e-312,949.107,968.476,1088.18,1133.52,1088.18
Accelerating,53,26.5,26.5,1.07207,131.415,6.63808,124.777,5.47562,2.19425e-312,967.359,987.101,1109.1,1155.31,1109.1
Accelerating,54,27,27,1.07165,131.415,6.68647,124.728,5.47562,2.19425e-312,985.611,1005.73,1130.03,1177.11,1130.03
Accelerating,55,27.5,27.5,1.07123,131.415,6.73527,124.68,5.47562,2.19425e-312,1003.86,1024.35,1150.96,1198.91,1150.96
Accelerating,56,28,28,1.07081,131.415,6.78447,124.63,5.47562,2.19425e-312,1022.12,1042.97,1171.88,1220.71,1171.88
Accelerating,57,28.5,28.5,1.07038,131.415,6.83408,124.581,5.47562,2.19425e-312,1040.37,1061.6,1192.81,1242.51,1192.81
Accelerating,58,29,29,1.06995,131.415,6.8841,124.531,5.47562,2.19425e-312,1058.62,1080.22,1213.73,1264.31,1213.73
Accelerating,59,29.5,29.5,1.06952,131.415,6.93452,124.48,5.47562,2.19425e-312,1076.87,1098.85,1234.66,1286.11,1234.66
Accelerating,60,30,30,1.06908,131.415,6.98534,124.429,5.47562,2.19425e-312,1095.12,1117.47,1255.59,1307.9,1255.59
Accelerating,61,30.5,30.5,1.06864,131.415,7.03657,124.378,5.47562,2.19425e-312,1113.38,1136.1,1276.51,1329.7,1276.51
Accelerating,62,31,31,1.0682,131.415,7.0882,124.327,5.47562,2.19425e-312,1131.63,1154.72,1297.44,1351.5,1297.44
