Phase,Iteration,Time (s),Total time (s),Distance (m),TotalDistance (m),Odo (m),Braking Distance,Slope,Radius,Speed (km/h),Speed Limit(km/h),Speed (m/s),Acceleration (km/h/s),Acceleration (m/s2),F Motor,F Res,F Total,F Motor /TM,F Res / TM,Torque,RPM,P Wheel,P_motor Out,P_motor In,P_vvvf,P_catenary,Catenary current,VVVF current,Energy Consumption,Energy of Powering,Energy of APS,Energy Catenary,Run res at 0,Run res at 5,Run res at 10,Run res at 25
Coasting,842,1,842,18.108890161056156,12745.140528575761,3282.473981278389,168.8544292582257,0,2000,65.12763098658395,70,18.091008607384467,-0.12901207596607286,-0.035836687768353574,0,12.507004031155397,-12.507004031155397,0,0.5211251679648082,0,1205.2772562069454,0,0,0,0,0,0,0,27.176111419238957,107.9040462512084,0,147.39600603733075,0,0,0,0
Coasting,843,1,843,18.073090263500255,12763.213618839261,3300.547071541889,168.08520450777297,0,2000,64.99888288330754,70,18.055245245363242,-0.12874810327640565,-0.035763362021223793,0,12.481413345407104,-12.481413345407104,0,0.5200588893919627,0,1202.894593759254,0,0,0,0,0,0,0,27.176111419238957,107.9040462512084,0,147.39600603733075,0,0,0,0
Coasting,844,1,844,18.037363564352596,12781.250982403613,3318.584435106242,167.32058585356899,0,2000,64.87039782609679,70,18.01955495169359,-0.12848505721075423,-0.035690293669653955,0,12.45591249070923,-12.45591249070923,0,0.5189963537795512,0,1200.5167993443076,0,0,0,0,0,0,0,27.176111419238957,107.9040462512084,0,147.39600603733075,0,0,0,0
Accelerating,845,1,845,18.001709804858727,12799.252692208473,3336.5861449111007,166.56054322388871,0,2000,66.75743330526727,70,18.54373147368539,1.887035479170482,0.5241765219918005,195.36810669369245,12.430500518554078,182.93760617513837,8.140337778903852,0.5179375216064199,28.00276195942925,1235.4390114721873,3520.4463343753205,3592.2921779340004,4036.283345993259,4161.116851539442,4161.116851539442,2774.0779010262945,2774.0779010262945,28.17397035755396,109.05991204330269,0,148.55187182942504,0,0,0,0
Accelerating,846,1,846,18.80581973468125,12818.058511943154,3355.391964645782,178.02827656595088,0,2000,68.53206213773991,70,19.036683927150015,1.7746288324726476,0.4929524534646243,184.84782998287093,12.807423723717042,172.04040625915388,7.701992915952956,0.5336426551548767,26.494855630878167,1268.2809825002594,3427.7685226958024,3497.7229823426555,3930.0258228569164,4051.573013254553,4051.573013254553,2701.0486755030356,2701.0486755030356,29.145560074871362,110.18534899142895,0,149.6773087775513,0,0,0,0
Accelerating,847,1,847,19.28316015388229,12837.341672097036,3374.6751247996644,189.42114056323356,0,2000,70.20548887167796,70,19.501524686577252,1.6734267339380475,0.4648407594272354,175.39856692041644,13.16914188031128,162.22942504010516,7.308273621684019,0.54871424501297,25.14046125859302,1299.250068152395,3339.0070797390313,3407.1500813663583,3828.2585183891665,3946.6582663805843,3946.6582663805843,2631.1055109203894,2631.1055109203894,30.091990653028684,111.28164295431245,0,150.7736027404348,0,0,0,0
Accelerating,848,1,848,19.733945066290826,12857.075617163327,3394.409069865955,200.7208724053265,0,2000,71.79010653898082,70,19.941696260828046,1.5846176673028622,0.44017157425079506,167.136548207767,13.516668794239504,153.61987941352749,6.964022841990292,0.5631945330933127,23.956238576446605,1328.5756186944882,3259.41752090307,3325.936245819459,3737.007017774673,3852.5845544068793,3852.5845544068793,2568.3897029379195,2568.3897029379195,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,849,1,849,20.161782047953405,12877.23739921128,3414.5708519139084,212.08791474085177,0,2000,71.64722564903339,70,19.902007124731533,-0.1428808899474412,-0.039689136096511445,0,13.851508497682493,-13.851508497682493,0,0.5771461874034373,0,1325.9314094028014,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,850,1,850,19.88216255668324,12897.119561767964,3434.453014470592,211.03157052927742,0,2000,71.50465856494776,70,19.86240515692997,-0.14256708408563182,-0.03960196780156439,0,13.821086762745972,-13.821086762745972,0,0.5758786151144155,0,1323.29300752438,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,851,1,851,19.84260417302915,12916.962165940993,3454.295618643621,209.98382652079977,0,2000,71.36240411748027,70,19.822890032633442,-0.14225444746749713,-0.03951512429652698,0,13.790778379487918,-13.790778379487918,0,0.5746157658119966,0,1320.6603914207456,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,852,1,852,19.803132470485142,12936.765298411477,3474.098751114106,208.94460791609959,0,2000,71.22046116818959,70,19.783461435608253,-0.14194294929068477,-0.039428597025190214,0,13.760580361791384,-13.760580361791384,0,0.5733575150746409,0,1318.0335400234603,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,853,1,853,19.76374713709562,12956.529045548574,3493.862498251202,207.9138408103476,0,2000,71.07882856885035,70,19.744119046902913,-0.14163259933922817,-0.03934238870534116,0,13.730493658164065,-13.730493658164065,0,0.5721039024235027,0,1315.4124320830192,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,854,1,854,19.724447852550206,12976.253493401124,3513.5869461037523,206.89145188844483,0,2000,70.93750517685437,70,19.70486254912625,-0.14132339199598465,-0.0392564977766624,0,13.700517724055178,-13.700517724055178,0,0.5708549051689658,0,1312.7970464538712,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,855,1,855,19.685234300237884,12995.938727701361,3533.27218040399,205.87736853142022,0,2000,70.79648984959341,70,19.665691624887096,-0.14101532726095414,-0.03917092423915393,0,13.67065255946472,-13.67065255946472,0,0.56961052331103,0,1310.1873619904636,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,856,1,856,19.646106162767484,13015.584833864128,3552.9182865667576,204.87151876943176,0,2000,70.65578145986045,70,19.626605961072386,-0.14070838973296051,-0.039085663814711256,0,13.640896671334229,-13.640896671334229,0,0.5683706946389262,0,1307.5833578322656,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,857,1,857,19.60706312916499,13035.191896993292,3572.5253496959226,203.8738313848526,0,2000,70.51537889168273,70,19.587605247689687,-0.14040256817771832,-0.03900071338269953,0,13.611248970562135,-13.611248970562135,0,0.5671353737734223,0,1304.9850133266514,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,858,1,858,19.5681048909983,13054.760001884291,3592.093454586921,202.88423587401218,0,2000,70.37528102347036,70,19.54868917318625,-0.14009786821237016,-0.038916074503436156,0,13.581710001699218,-13.581710001699218,0,0.5659045834041341,0,1302.392307717043,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,859,1,859,19.529231135934495,13074.289233020227,3611.6226857228553,201.9026623214848,0,2000,70.23548674486773,70,19.509857429129966,-0.13979427860263072,-0.03883174405628631,0,13.552278675643922,-13.552278675643922,0,0.5646782781518301,0,1299.8052204547666,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,860,1,860,19.49044155710178,13093.779674577328,3631.113127279957,200.92904151270204,0,2000,70.09599493990208,70,19.4711097055284,-0.13949180496564265,-0.0387477236015674,0,13.522955536947022,-13.522955536947022,0,0.5634564807061259,0,1297.2237308871977,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,861,1,861,19.451735843727572,13113.231410421056,3650.5648631236845,199.96330480977932,0,2000,69.95680451923614,70,19.43244569978786,-0.1391904206659443,-0.03866400574054008,0,13.493738003448488,-13.493738003448488,0,0.5622390834770203,0,1294.647818854637,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,862,1,862,19.413113696917545,13132.644524117974,3669.977976820602,199.00529282668458,0,2000,69.81791437813143,70,19.39386510503655,-0.13889014110471187,-0.03858059475130885,0,13.464627568206788,-13.464627568206788,0,0.5610261486752829,0,1292.077463912364,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,863,1,863,19.374574807660853,13152.019098925635,3689.352551628263,198.0535904919223,0,2000,69.6793234118495,70,19.355367614402677,-0.13859096628194534,-0.038497490633873706,0,13.435624231221924,-13.435624231221924,0,0.5598176763009135,0,1289.5126456156604,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,864,1,864,19.336118869085702,13171.35521779472,3708.6886704973485,197.1077049230637,0,2000,69.54103055207135,70,19.31695293113097,-0.13829285977814962,-0.03841468327170822,0,13.40672446182617,-13.40672446182617,0,0.5586135192427572,0,1286.953344193799,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,865,1,865,19.297745589495076,13190.652963384215,3727.9864160868437,196.1675970597393,0,2000,69.40303470529281,70,19.278620751470267,-0.1379958467785344,-0.038332179660704,0,13.377930701585695,-13.377930701585695,0,0.5574137792327373,0,1284.399539409967,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,866,1,866,19.25945466163987,13209.912418045855,3747.2458707484834,195.2332279353651,0,2000,69.26533479341089,70,19.24037077594751,-0.1376999118819234,-0.038249975522756496,0,13.349241457442018,-13.349241457442018,0,0.5562183940600841,0,1281.8512113123709,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,867,1,867,19.22124578818609,13229.133663834042,3766.4671165366694,194.3045589519835,0,2000,69.12792975934089,70,19.202202710928066,-0.1374050340699977,-0.03816806501944381,0,13.32065469178589,-13.32065469178589,0,0.555027278824412,0,1279.3083403381904,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,868,1,868,19.183118678418303,13248.31678251246,3785.650235215088,193.38155191413932,0,2000,68.99081852497982,70,19.16411625693888,-0.13711123436107625,-0.03808645398918785,0,13.29217244222656,-13.29217244222656,0,0.5538405184261067,0,1276.7709065356328,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,869,1,869,19.145073029944243,13267.461855542404,3804.795308245032,192.46416874368956,0,2000,68.85400002907609,70,19.126111119187843,-0.13681849590373094,-0.03800513775103637,0,13.263793075111694,-13.263793075111694,0,0.5526580447963206,0,1274.2388902647638,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,870,1,870,19.107108550312283,13286.568964092716,3823.9024167953444,191.55237173279184,0,2000,68.7174732299462,70,19.088187008318428,-0.1365267991298947,-0.0379241108694152,0,13.235514693425904,-13.235514693425904,0,0.551479778892746,0,1271.7122722477823,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,871,1,871,19.06922495288368,13305.6381890456,3842.971641748228,190.6461235580041,0,2000,68.58123705655453,70,19.05034362682074,-0.13623617339166802,-0.03784338149768556,0,13.20734014269226,-13.20734014269226,0,0.5503058392788441,0,1269.1910326636885,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,872,1,872,19.031421936071858,13324.669610981671,3862.0030636843,189.74538695326999,0,2000,68.44529047283471,70,19.012580686898573,-0.13594658371980775,-0.037762939922168816,0,13.179266032836916,-13.179266032836916,0,0.5491360847015382,0,1266.6751523386345,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,873,1,873,18.993699216937447,13343.663310198608,3880.996762901237,188.85012513487828,0,2000,68.3096324385535,70,18.97489789959824,-0.13565803428120454,-0.03768278730033459,0,13.151292767816773,-13.151292767816773,0,0.5479705319923656,0,1264.1646120216597,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,874,1,874,18.95605650594803,13362.619366704555,3899.9528194071854,187.96030153907634,0,2000,68.17426191909479,70,18.937294977526374,-0.13537051945871575,-0.03760292207186548,0,13.123419803081054,-13.123419803081054,0,0.5468091584617106,0,1261.6593925657558,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,875,1,875,18.9184935164904,13381.537860221046,3918.8713129236758,187.07587988481458,0,2000,68.0391778742253,70,18.899771631729294,-0.13508404486948414,-0.03752334579707892,0,13.095647683180545,-13.095647683180545,0,0.5456519867991894,0,1259.159474719962,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,876,1,876,18.881009958830713,13400.418870179876,3937.7523228825066,186.19682409847402,0,2000,67.90437928473011,70,18.86232757909174,-0.1347985894951907,-0.03744405263755297,0,13.067974370505985,-13.067974370505985,0,0.544498932104416,0,1256.6648396222906,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,877,1,877,18.84360555277292,13419.262475732648,3956.5959284352793,185.32309848531972,0,2000,67.76986512161024,70,18.824962533780667,-0.13451416311986886,-0.03736504531107468,0,13.040400813565064,-13.040400813565064,0,0.5433500338985443,0,1254.1754682296862,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,878,1,878,18.806280011125082,13438.068755743774,3975.4022084464045,184.45466752677646,0,2000,67.6356343712679,70,18.787676214241127,-0.13423075034234253,-0.03728631953953959,0,13.012925519299317,-13.012925519299317,0,0.5422052299708049,0,1251.6913417841145,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,879,1,879,18.76903305447131,13456.837788798246,3994.171241500876,183.5914960417747,0,2000,67.50168602572244,70,18.7504683404785,-0.13394834554546892,-0.03720787376263025,0,12.98554794315796,-12.98554794315796,0,0.5410644976315816,0,1249.2124416314932,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,880,1,880,18.731864403597136,13475.569653201843,4012.9031059044733,182.73354912071713,0,2000,67.36801907699319,70,18.71333863249815,-0.13366694872924806,-0.037129707980346684,0,12.958268085140993,-12.958268085140993,0,0.5399278368808748,0,1246.7387491177412,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,881,1,881,18.694773778507933,13494.264426980351,4031.5978796829813,181.88079208749406,0,2000,67.23463251709951,70,18.676286810305463,-0.13338655989367992,-0.03705182219268886,0,12.931085945248414,-12.931085945248414,0,0.5387952477186839,0,1244.2702455887754,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,882,1,882,18.657760899209077,13512.92218787956,4050.2556405821906,181.0331904979895,0,2000,67.10152534929503,70,18.63931259702644,-0.13310716780447904,-0.03697421327902196,0,12.904000434378663,-12.904000434378663,0,0.5376666847657776,0,1241.8069125984214,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,883,1,883,18.620825490386885,13531.543013369946,4068.8764660725774,180.1907102095607,0,2000,66.96869658661741,70,18.60241571850488,-0.13282876267761198,-0.03689687852155888,0,12.877010604024049,-12.877010604024049,0,0.536542108501002,0,1239.34873188157,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,884,1,884,18.583967279244057,13550.126980649191,4087.4604333518214,179.35331736903476,0,2000,66.83614523793744,70,18.56559589942711,-0.13255134867996943,-0.03681981907776929,0,12.850116858141481,-12.850116858141481,0,0.535421535755895,0,1236.8956850959983,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,885,1,885,18.54718598988818,13568.674166639079,4106.00761934171,178.52097832260625,0,2000,66.70387031629278,70,18.528852865636924,-0.13227492164466068,-0.03674303379018352,0,12.823318792774048,-12.823318792774048,0,0.5343049496989186,0,1234.4477539765983,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,886,1,886,18.51048134874179,13587.18464798782,4124.518100690451,177.6936596669383,0,2000,66.57187083617134,70,18.492186343380972,-0.13199948012143373,-0.036666522255953814,0,12.796616267327881,-12.796616267327881,0,0.533192344471995,0,1232.0049202850994,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,887,1,887,18.47385308225295,13605.658501070073,4142.991953772705,176.8713282303259,0,2000,66.44014583724626,70,18.455596065901783,-0.1317249989250789,-0.03659027747918859,0,12.770006840236817,-12.770006840236817,0,0.5320836183432007,0,1229.5671662493205,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,888,1,888,18.437300927162145,13624.095801997235,4161.429254699867,176.05395121808715,0,2000,66.3086943396226,70,18.41908176100632,-0.1314514976236632,-0.036514304895462,0,12.743492408516238,-12.743492408516238,0,0.5309788503548433,0,1227.1344737349439,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,889,1,889,18.400824608558548,13642.496626605793,4179.830079308425,175.24149593201545,0,2000,66.17751538297348,70,18.38264316193712,-0.13117895664911955,-0.03643859906919988,0,12.717071075150757,-12.717071075150757,0,0.5298779614646149,0,1224.7068249697877,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,890,1,890,18.36442386240248,13660.861050468195,4198.194503170828,174.43393001184393,0,2000,66.04660800280514,70,18.34628000077925,-0.13090738016833883,-0.036363161157871894,0,12.690743244097291,-12.690743244097291,0,0.5287809685040538,0,1222.2842021045549,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,891,1,891,18.32809842020027,13679.189148888396,4216.522601591028,173.6312212862316,0,2000,65.91597124024096,70,18.30999201117809,-0.13063676256417822,-0.036287989601160614,0,12.664508370805054,-12.664508370805054,0,0.5276878487835439,0,1219.8665873939024,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,892,1,892,18.291848016377465,13697.480996904773,4234.814449607406,172.833337831549,0,2000,65.78560414618836,70,18.27377892949681,-0.13036709405260427,-0.036213081681278965,0,12.638365506766359,-12.638365506766359,0,0.5265985627819316,0,1217.4539632735537,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,893,1,893,18.255672388656127,13715.736669293428,4253.070121996062,172.04024799514653,0,2000,65.65550576177071,70,18.237640489380798,-0.13009838441765045,-0.03613844011601401,0,12.612315600488891,-12.612315600488891,0,0.5255131500203705,0,1215.0463119981657,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,894,1,894,18.219571269322746,13733.956240562751,4271.289693265385,171.2519202745039,0,2000,65.5256751645309,70,18.20157643459196,-0.12983059723982165,-0.036064054788839346,0,12.586355121304932,-12.586355121304932,0,0.5244314633877055,0,1212.643616496388,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,895,1,895,18.183544407197495,13752.139784969948,4289.473237672582,170.4683235953876,0,2000,65.39611140120942,70,18.165586500335998,-0.12956376332147027,-0.03598993425596396,0,12.560487055331421,-12.560487055331421,0,0.5233536273054759,0,1210.2458591268296,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,896,1,896,18.14759153320797,13770.287376503156,4307.62082920579,169.68942690287668,0,2000,65.26681353394801,70,18.129670426096716,-0.12929786726142006,-0.03591607423928335,0,12.534709909509889,-12.534709909509889,0,0.522279579562912,0,1207.853022533121,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,897,1,897,18.11171238897703,13788.399088892133,4325.732541594767,168.91519943984895,0,2000,65.13778063050549,70,18.093827952918236,-0.1290329034425283,-0.035842473178480085,0,12.50902313928955,-12.50902313928955,0,0.5212092974703979,0,1205.4650894628448,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,898,1,898,18.07590671632895,13806.474995608462,4343.808448311096,168.14561068562182,0,2000,65.00901177965902,70,18.058058827683105,-0.12876885084647613,-0.03576912523513226,0,12.48342470706116,-12.48342470706116,0,0.5201426961275483,0,1203.0820430525566,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,899,1,899,18.04017426506549,13824.515169873526,4361.848622576162,167.38063044532527,0,2000,64.88050604916744,70,18.022362791435445,-0.1285057304915824,-0.03569603624766177,0,12.45791665043396,-12.45791665043396,0,0.5190798604347483,0,1200.703866049839,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Coasting,900,1,900,18.004514773311566,13842.519684646837,4379.853137349473,166.6202285979247,0,2000,64.75226251240673,70,17.98673958677969,-0.1282435367607044,-0.03562320465575122,0,12.432498424857178,-12.432498424857178,0,0.5180207677023824,0,1198.3305413062283,0,0,0,0,0,0,0,31.015861832422978,112.35180533053658,0,151.84376511665894,0,0,0,0
Accelerating,901,1,901,17.96892798445177,13860.488612631289,4397.822065333925,165.86437525410898,0,2000,66.64321529314456,70,18.512004248095757,1.8909527807378304,0.525264661316064,195.72453479202787,12.407167992721558,183.3173667993063,8.155188949667828,0.5169653330300649,28.053849986857326,1233.3252485396922,3520.4462380477976,3592.2920796406097,4036.283235551247,4161.1167376816975,4161.1167376816975,2774.0778251211314,2774.0778251211314,32.013720743434256,113.50767109100371,0,152.9996308771261,0,0,0,0
Accelerating,902,1,902,18.774636578753743,13879.263249210042,4416.596701912678,177.31538594111862,0,2000,68.4246228016901,70,19.006839667136184,1.7814075085455363,0.49483541904042677,185.48194611586823,12.784384870759279,172.69756124510894,7.728414421494509,0.5326827029483033,26.585745609941114,1266.2926683822552,3433.642574442012,3503.7169126959307,3936.7605760628435,4058.516057796746,4058.516057796746,2705.677371864497,2705.677371864497,32.98697544140535,114.63503666261393,0,154.1269964487363,0,0,0,0
Accelerating,903,1,903,19.254257376656355,13898.517506586699,4435.850959289334,188.714331364242,0,2000,70.10396365273529,70,19.473323236870957,1.67934085104518,0.4664835697347722,175.94980915875874,13.147043321323242,162.8027658374355,7.331242048281614,0.5477934717218017,25.21947264608875,1297.3712029845797,3344.2498121437297,3412.4998083099285,3834.2694475392454,3952.8551005559234,3952.8551005559234,2635.236733703949,2635.236733703949,33.93489205482477,115.7330519683239,0,155.22501175444629,0,0,0,0
Accelerating,904,1,904,19.7065650217383,13918.224071608438,4455.5575243110725,200.01831917623406,0,2000,71.6937978736712,70,19.914943853797602,1.589834220935919,0.44162061692664417,167.62100192255568,13.495406615156861,154.1255953073988,6.98420841343982,0.5623086089648692,24.02567694223298,1326.7932930960449,3264.1379517260875,3330.7530119653957,3742.41911456786,3858.1640356369694,3858.1640356369694,2572.1093570913126,2572.1093570913126,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
Coasting,905,1,905,20.135754162260877,13938.359825770698,4475.6932784733335,211.37519399602613,0,2000,71.55112856292615,70,19.875313489701757,-0.14266931074504374,-0.039630364095845486,0,13.830997069450074,-13.830997069450074,0,0.5762915445604198,0,1324.1529993713254,0,0,0,0,0,0,0,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
Coasting,906,1,906,19.855498307653786,13958.215324078352,4495.548776780987,210.32465295841286,0,2000,71.40877225752881,70,19.83577007153583,-0.14235630539733643,-0.03954341816592678,0,13.800652939908447,-13.800652939908447,0,0.5750272058295186,0,1321.5184982452458,0,0,0,0,0,0,0,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
Coasting,907,1,907,19.815998362452817,13978.031322440806,4515.36477514344,209.28266155651684,0,2000,71.26672781903785,70,19.79631328306612,-0.1420444384909514,-0.03945678846970872,0,13.770419175928344,-13.770419175928344,0,0.573767465663681,0,1318.889768649368,0,0,0,0,0,0,0,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
Coasting,908,1,908,19.776584888831216,13997.807907329638,4535.141360032271,208.24914566923357,0,2000,71.12499410484507,70,19.75694280690146,-0.1417337141927795,-0.03937047616466097,0,13.740296181466677,-13.740296181466677,0,0.5725123408944449,0,1316.266789438141,0,0,0,0,0,0,0,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
Coasting,909,1,909,19.73725756881908,14017.545164898456,4554.87861760109,207.22403180748347,0,2000,70.98356997650914,70,19.717658326808145,-0.1414241283359298,-0.03928448009331383,0,13.710283552566528,-13.710283552566528,0,0.571261814690272,0,1313.6495395431261,0,0,0,0,0,0,0,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
Coasting,910,1,910,19.698016086761438,14037.243180985217,4574.576633687851,206.20724716894506,0,2000,70.842454297039,70,19.678459526955326,-0.1411156794701505,-0.03919879985281958,0,13.680381148634034,-13.680381148634034,0,0.5700158811930848,0,1311.0379979227255,0,0,0,0,0,0,0,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
Coasting,911,1,911,19.658860127028866,14056.902041112246,4594.23549381488,205.1987196119507,0,2000,70.70164591820927,70,19.639346088391513,-0.140808378829727,-0.03911343856381305,0,13.650590058770755,-13.650590058770755,0,0.5687745857821148,0,1308.432143327434,0,0,0,0,0,0,0,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
Coasting,912,1,912,19.619789369109558,14076.521830481355,4613.85528318399,204.19837755953816,0,2000,70.56114372404721,70,19.600317701124276,-0.14050219416205487,-0.03902838726723746,0,13.620907156265872,-13.620907156265872,0,0.5675377981777446,0,1305.8319551046259,0,0,0,0,0,0,0,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
Coasting,913,1,913,19.580803507490607,14096.102633988847,4633.43608669148,203.20615030226597,0,2000,70.42094659858007,70,19.56137405516118,-0.1401971254671341,-0.0389436459630928,0,13.591332441119386,-13.591332441119386,0,0.5663055183799744,0,1303.237412601676,0,0,0,0,0,0,0,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
Coasting,914,1,914,19.541902232179584,14115.644536221027,4652.97798892366,202.22196776000192,0,2000,70.28105342021797,70,19.522514838949483,-0.13989317836210743,-0.03885921621169651,0,13.561866457882083,-13.561866457882083,0,0.5650777690784201,0,1300.6484950620056,0,0,0,0,0,0,0,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
Coasting,915,1,915,19.50308523084359,14135.14762145187,4672.481074154503,201.24576043725693,0,2000,70.14146307860528,70,19.48373974405707,-0.13959034161268946,-0.038775094892413736,0,13.532508117452394,-13.532508117452394,0,0.5638545048938498,0,1298.0651819369423,0,0,0,0,0,0,0,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
Coasting,916,1,916,19.464352196610815,14154.61197364848,4691.945426351114,200.27745953535526,0,2000,70.00217446338641,70,19.445048462051822,-0.1392886152188801,-0.03869128200524447,0,13.503257419830321,-13.503257419830321,0,0.5626357258262634,0,1295.4874526778133,0,0,0,0,0,0,0,34.86010122481516,116.80476420044529,0,156.29672398656766,0,0,0,0
