Phase,Iteration,Time (s),Total time (s),Distance (m),TotalDistance (m),Odo (m),Braking Distance,Slope,Radius,Speed (km/h),Speed Limit(km/h),Speed (m/s),Acceleration (km/h/s),Acceleration (m/s2),F Motor,F Res,F Total,F Motor /TM,F Res / TM,Torque,RPM,P Wheel,P_motor Out,P_motor In,P_vvvf,P_catenary,Catenary current,VVVF current,Energy Consumption,Energy of Powering,Energy of APS,Energy Catenary,Run res at 0,Run res at 5,Run res at 10,Run res at 25
Accelerating,21,1,21,17.69240850649307,209.84211521242156,209.84211521242156,151.54738176712044,0,2000,64.63668136259214,70,17.95463371183115,1.962060219710376,0.5450167276973267,202.21274267010236,12.00190470373535,190.210837966367,8.425530944587598,0.5000793626556396,28.98382644938134,1196.191551617712,3520.4463991976963,3592.292244079282,4036.2834203138,4161.116928158557,4161.116928158557,2774.0779521057048,2774.0779521057048,15.679065242255227,18.161780658236108,0,18.161780658236108,0,0,0,0
Accelerating,22,1,22,18.22714207567981,228.06925728810137,228.06925728810137,161.1844358630118,0,2000,66.53147964174455,70,18.480966567151263,1.8947982791524043,0.5263328553201123,196.07453550638775,12.38436899966858,183.69016650671918,8.169772312766156,0.5160153749861908,28.104016755915577,1231.2574251397034,3520.4464652346232,3592.292311463901,4036.283496026855,4161.117006213253,4161.117006213253,2774.0780041421685,2774.0780041421685,16.676924217661867,19.317646493295346,0,19.317646493295346,0,0,0,0
Accelerating,23,1,23,18.74413299481132,246.81339028291268,246.81339028291268,170.77306262808136,0,2000,68.31955167745154,70,18.977653243736537,1.7880720357069837,0.4966866765852732,186.10552237196762,12.761872243707275,173.34365012826035,7.754396765498651,0.5317446768211365,26.675124873315358,1264.3481813126284,3439.409936918555,3509.6019764475054,3943.373007244388,4065.3329971591634,4065.3329971591634,2710.221998106109,2710.221998106109,17.651813655563952,20.44690565917289,0,20.44690565917289,0,0,0,0
Accelerating,24,1,24,19.225996582029175,266.03938686494183,266.03938686494183,180.07566131975202,0,2000,70.00470198985985,70,19.445750552738843,1.685150312408308,0.4680973090023078,176.49141746183716,13.125456620031738,163.36596084180542,7.353809060909882,0.5468940258346557,25.297103169529993,1295.53422806526,3349.392921086294,3417.747878659484,3840.166155797173,3958.934181234199,3958.934181234199,2639.2894541561327,2639.2894541561327,18.601188066302697,21.546609598404615,0,21.546609598404615,0,0,0,0
Accelerating,25,1,25,19.679799207240002,285.71918607218186,285.71918607218186,189.0686072796716,0,2000,71.59965731547527,70,19.888793698743125,1.5949553256154159,0.4430431460042822,168.09669824740365,13.47464029190918,154.62205795549448,7.004029093641819,0.5614433454962159,24.093860082127858,1325.05109133066,3268.7664628580246,3335.4759825081883,3747.725823042908,3863.6348691164,3863.6348691164,2575.756579410933,2575.756579410933,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,26,1,26,20.11031527174527,305.8295013439271,305.8295013439271,197.7820573955822,0,2000,71.45719459918027,70,19.849220721994516,-0.14246271629499604,-0.03957297674861001,0,13.810968885264893,-13.810968885264893,0,0.5754570368860372,0,1322.4146209231428,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,27,1,27,19.829434233620216,325.6589355775473,325.6589355775473,196.99578163522833,0,2000,71.31504414515669,70,19.809734484765745,-0.1421504540235767,-0.03948623722877131,0,13.780696792841185,-13.780696792841185,0,0.574195699701716,0,1319.7839293626066,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,28,1,28,19.789991366151362,345.44892694369867,345.44892694369867,196.21279017845865,0,2000,71.17320480517918,70,19.770334668105324,-0.1418393399775132,-0.03939981666042033,0,13.750536014486693,-13.750536014486693,0,0.5729390006036122,0,1317.1589953995472,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,29,1,29,19.750634759775117,365.19956170347376,365.19956170347376,195.4330664444437,0,2000,71.03167542540524,70,19.73102095150145,-0.1415293797739482,-0.0393137166038745,0,13.7204870947522,-13.7204870947522,0,0.5716869622813416,0,1314.5397976805061,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
Coasting,30,1,30,19.71136409319952,384.91092579667327,384.91092579667327,194.65659389429473,0,2000,70.89045486884379,70,19.691793019123267,-0.1412205565614535,-0.03922793237818153,0,13.690548399985353,-13.690548399985353,0,0.5704395166660564,0,1311.926315163885,0,0,0,0,0,0,0,19.52770917255497,22.619841506492502,0,22.619841506492502,0,0,0,0
